1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
soporte;sistema;cia;producto;producto cia;tarifa;fee;P1;P2;P3;P4;P5;P6;P1.;P2.;P3.;P4.;P5.;P6.
PENINSULAIBERDROLAFIJO2.0>10kW Plan Exclusivo 26/30%TE 3p2.0TD-;PENINSULA;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 26/30%TE 3p;2.0TD;-;0,083824 €;0,011252 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,351283 €;0,284357 €;0,263988 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJOPEH/API 2.0<10kW PLAN ESTABLE2.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 2.0<10kW PLAN ESTABLE;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,146745 €;0,146745 €;0,146745 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJOPEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,174478 €;0,174478 €;0,174478 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJOPEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJOPEH/API 2.0>10kW Plan Estable2.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Estable;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,148345 €;0,148345 €;0,148345 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJOPEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,172246 €;0,172246 €;0,172246 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJOPEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAIBERDROLAFIJO3.0 Plan Estable3.0TD-;PENINSULA;IBERDROLA;FIJO;3.0 Plan Estable;3.0TD;-;0,043205 €;0,031846 €;0,014683 €;0,012162 €;0,010190 €;0,008242 €;0,184000 €;0,184000 €;0,184000 €;0,184000 €;0,184000 €;0,184000 €
PENINSULAIBERDROLAFIJO3.0 Plan Exclusivo 15%TE3.0TD-;PENINSULA;IBERDROLA;FIJO;3.0 Plan Exclusivo 15%TE;3.0TD;-;0,052805 €;0,038804 €;0,018841 €;0,015943 €;0,015083 €;0,013140 €;0,328058 €;0,319635 €;0,302746 €;0,295270 €;0,288293 €;0,286368 €
PENINSULAIBERDROLAFIJO3.0 Plan Exclusivo 26/30%TE3.0TD-;PENINSULA;IBERDROLA;FIJO;3.0 Plan Exclusivo 26/30%TE;3.0TD;-;0,052805 €;0,038804 €;0,018841 €;0,015943 €;0,015083 €;0,013140 €;0,383045 €;0,374891 €;0,358543 €;0,351149 €;0,344732 €;0,336255 €
PENINSULAIBERDROLAFIJOPEH/API 3.0 Plan Estable3.0TD-;PENINSULA;IBERDROLA;FIJO;PEH/API 3.0 Plan Estable;3.0TD;-;0,043205 €;0,031846 €;0,014683 €;0,012162 €;0,010190 €;0,008242 €;0,173600 €;0,173600 €;0,173600 €;0,173600 €;0,173600 €;0,173600 €
CANARIASIBERDROLAFIJO2.0<10kW PLAN ESTABLE2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0<10kW PLAN ESTABLE;2.0TD;-;0,094534 €;0,017473 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,163031 €;0,163031 €;0,163031 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0<10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0<10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,094534 €;0,017473 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,208042 €;0,208042 €;0,208042 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0<10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0<10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,094534 €;0,017473 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0>10kW Plan Estable2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0>10kW Plan Estable;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,164731 €;0,164731 €;0,164731 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0>10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,185382 €;0,185382 €;0,185382 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0>10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0>10kW Plan Exclusivo 26/30%TE 1p2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 26/30%TE 1p;2.0TD;-;0,062030 €;0,008326 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,290986 €;0,290986 €;0,290986 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO2.0>10kW Plan Exclusivo 26/30%TE 3p2.0TD-;CANARIAS;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 26/30%TE 3p;2.0TD;-;0,083824 €;0,011252 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,351283 €;0,284357 €;0,263988 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJOPEH/API 2.0<10kW PLAN ESTABLE2.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 2.0<10kW PLAN ESTABLE;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,181900 €;0,181900 €;0,181900 €;0,181900 €;0,181900 €;0,181900 €
CANARIASIBERDROLAFIJOPEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,328058 €;0,319635 €;0,302746 €;0,295270 €;0,288293 €;0,286368 €
CANARIASIBERDROLAFIJOPEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,383045 €;0,374891 €;0,358543 €;0,351149 €;0,344732 €;0,336255 €
CANARIASIBERDROLAFIJOPEH/API 2.0>10kW Plan Estable2.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Estable;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,153441 €;0,153441 €;0,153441 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJOPEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,174478 €;0,174478 €;0,174478 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJOPEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO3.0 Plan Estable3.0TD-;CANARIAS;IBERDROLA;FIJO;3.0 Plan Estable;3.0TD;-;0,043205 €;0,031846 €;0,014683 €;0,012162 €;0,010190 €;0,008242 €;0,155041 €;0,155041 €;0,155041 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO3.0 Plan Exclusivo 15%TE3.0TD-;CANARIAS;IBERDROLA;FIJO;3.0 Plan Exclusivo 15%TE;3.0TD;-;0,052805 €;0,038804 €;0,018841 €;0,015943 €;0,015083 €;0,013140 €;0,172246 €;0,172246 €;0,172246 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJO3.0 Plan Exclusivo 26/30%TE3.0TD-;CANARIAS;IBERDROLA;FIJO;3.0 Plan Exclusivo 26/30%TE;3.0TD;-;0,052805 €;0,038804 €;0,018841 €;0,015943 €;0,015083 €;0,013140 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
CANARIASIBERDROLAFIJOPEH/API 3.0 Plan Estable3.0TD-;CANARIAS;IBERDROLA;FIJO;PEH/API 3.0 Plan Estable;3.0TD;-;0,043205 €;0,031846 €;0,014683 €;0,012162 €;0,010190 €;0,008242 €;0,171200 €;0,171200 €;0,171200 €;0,171200 €;0,171200 €;0,171200 €
BALEARESIBERDROLAFIJO2.0<10kW PLAN ESTABLE2.0TD-;BALEARES;IBERDROLA;FIJO;2.0<10kW PLAN ESTABLE;2.0TD;-;0,094534 €;0,017473 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,163031 €;0,163031 €;0,163031 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0<10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;BALEARES;IBERDROLA;FIJO;2.0<10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,094534 €;0,017473 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,208042 €;0,208042 €;0,208042 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0<10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;BALEARES;IBERDROLA;FIJO;2.0<10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,094534 €;0,017473 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0>10kW Plan Estable2.0TD-;BALEARES;IBERDROLA;FIJO;2.0>10kW Plan Estable;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,164731 €;0,164731 €;0,164731 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0>10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;BALEARES;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,185382 €;0,185382 €;0,185382 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0>10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;BALEARES;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0>10kW Plan Exclusivo 26/30%TE 1p2.0TD-;BALEARES;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 26/30%TE 1p;2.0TD;-;0,062030 €;0,008326 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,290986 €;0,290986 €;0,290986 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO2.0>10kW Plan Exclusivo 26/30%TE 3p2.0TD-;BALEARES;IBERDROLA;FIJO;2.0>10kW Plan Exclusivo 26/30%TE 3p;2.0TD;-;0,083824 €;0,011252 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,351283 €;0,284357 €;0,263988 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJOPEH/API 2.0<10kW PLAN ESTABLE2.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 2.0<10kW PLAN ESTABLE;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,153441 €;0,153441 €;0,153441 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJOPEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,174478 €;0,174478 €;0,174478 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJOPEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 2.0<10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJOPEH/API 2.0>10kW Plan Estable2.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Estable;2.0TD;-;0,088983 €;0,014502 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,155041 €;0,155041 €;0,155041 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJOPEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 1p2.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 1p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,172246 €;0,172246 €;0,172246 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJOPEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 3p2.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 2.0>10kW Plan Exclusivo 15%TE/TP 3p;2.0TD;-;0,081031 €;0,012591 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,225009 €;0,187932 €;0,163137 €;0,000000 €;0,000000 €;0,000000 €
BALEARESIBERDROLAFIJO3.0 Plan Estable3.0TD-;BALEARES;IBERDROLA;FIJO;3.0 Plan Estable;3.0TD;-;0,043205 €;0,031846 €;0,014683 €;0,012162 €;0,010190 €;0,008242 €;0,181900 €;0,181900 €;0,181900 €;0,181900 €;0,181900 €;0,181900 €
BALEARESIBERDROLAFIJO3.0 Plan Exclusivo 15%TE3.0TD-;BALEARES;IBERDROLA;FIJO;3.0 Plan Exclusivo 15%TE;3.0TD;-;0,052805 €;0,038804 €;0,018841 €;0,015943 €;0,015083 €;0,013140 €;0,328058 €;0,319635 €;0,302746 €;0,295270 €;0,288293 €;0,286368 €
BALEARESIBERDROLAFIJO3.0 Plan Exclusivo 26/30%TE3.0TD-;BALEARES;IBERDROLA;FIJO;3.0 Plan Exclusivo 26/30%TE;3.0TD;-;0,052805 €;0,038804 €;0,018841 €;0,015943 €;0,015083 €;0,013140 €;0,383045 €;0,374891 €;0,358543 €;0,351149 €;0,344732 €;0,336255 €
BALEARESIBERDROLAFIJOPEH/API 3.0 Plan Estable3.0TD-;BALEARES;IBERDROLA;FIJO;PEH/API 3.0 Plan Estable;3.0TD;-;0,043205 €;0,031846 €;0,014683 €;0,012162 €;0,010190 €;0,008242 €;0,171200 €;0,171200 €;0,171200 €;0,171200 €;0,171200 €;0,171200 €
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
PENINSULANATURGYFIJORESIDENCIAL POR USO LUZ LOYAL2.0TD-;PENINSULA;NATURGY;FIJO;RESIDENCIAL POR USO LUZ LOYAL;2.0TD;-;0,097370 €;0,031506 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,125500 €;0,125500 €;0,125500 €;0,000000 €;0,000000 €;0,000000 €
PENINSULANATURGYFIJORESIDENCIAL NOCHE LUZ2.0TD-;PENINSULA;NATURGY;FIJO;RESIDENCIAL NOCHE LUZ;2.0TD;-;0,094086 €;0,028222 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,192200 €;0,137300 €;0,090000 €;0,000000 €;0,000000 €;0,000000 €
PENINSULANATURGYFIJORESIDENCIAL POR USO LUZ2.0TD-;PENINSULA;NATURGY;FIJO;RESIDENCIAL POR USO LUZ;2.0TD;-;0,094086 €;0,028222 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,129900 €;0,129900 €;0,129900 €;0,000000 €;0,000000 €;0,000000 €
PENINSULANATURGYFIJOPLAN FIJO LUZ 3.03.0TD-;PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 3.0;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,224400 €;0,212100 €;0,189500 €;0,175400 €;0,166500 €;0,153000 €
PENINSULANATURGYFIJOPLAN FIJO LUZ 3.0 ONE3.0TD-;PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 3.0 ONE;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,218400 €;0,206100 €;0,183500 €;0,169400 €;0,160500 €;0,147000 €
PENINSULANATURGYFIJOPLAN FIJO LUZ 3.0 SUPRA3.0TD-;PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 3.0 SUPRA;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,236400 €;0,224100 €;0,201500 €;0,187400 €;0,178500 €;0,165000 €
PENINSULANATURGYFIJOPLAN FIJO LUZ 6.16.1TD-;PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 6.1;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,197900 €;0,188600 €;0,173100 €;0,162400 €;0,153400 €;0,141600 €
PENINSULANATURGYFIJOPLAN FIJO LUZ 6.1 ONE6.1TD-;PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 6.1 ONE;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,191900 €;0,182600 €;0,167100 €;0,156400 €;0,147400 €;0,135600 €
PENINSULANATURGYFIJOPLAN FIJO LUZ 6.1 SUPRA6.1TD-;PENINSULA;NATURGY;FIJO;PLAN FIJO LUZ 6.1 SUPRA;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,209900 €;0,200600 €;0,185100 €;0,174400 €;0,165400 €;0,153600 €
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
CANARIASNATURGYFIJORESIDENCIAL POR USO LUZ LOYAL2.0TD-;CANARIAS;NATURGY;FIJO;RESIDENCIAL POR USO LUZ LOYAL;2.0TD;-;0,097370 €;0,031506 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,125500 €;0,125500 €;0,125500 €;0,000000 €;0,000000 €;0,000000 €
CANARIASNATURGYFIJORESIDENCIAL NOCHE LUZ2.0TD-;CANARIAS;NATURGY;FIJO;RESIDENCIAL NOCHE LUZ;2.0TD;-;0,094086 €;0,028222 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,192200 €;0,137300 €;0,090000 €;0,000000 €;0,000000 €;0,000000 €
CANARIASNATURGYFIJORESIDENCIAL POR USO LUZ2.0TD-;CANARIAS;NATURGY;FIJO;RESIDENCIAL POR USO LUZ;2.0TD;-;0,094086 €;0,028222 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,129900 €;0,129900 €;0,129900 €;0,000000 €;0,000000 €;0,000000 €
CANARIASNATURGYFIJOPLAN FIJO LUZ 3.03.0TD-;CANARIAS;NATURGY;FIJO;PLAN FIJO LUZ 3.0;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,224400 €;0,212100 €;0,189500 €;0,175400 €;0,166500 €;0,153000 €
CANARIASNATURGYFIJOPLAN FIJO LUZ 3.0 ONE3.0TD-;CANARIAS;NATURGY;FIJO;PLAN FIJO LUZ 3.0 ONE;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,218400 €;0,206100 €;0,183500 €;0,169400 €;0,160500 €;0,147000 €
CANARIASNATURGYFIJOPLAN FIJO LUZ 3.0 SUPRA3.0TD-;CANARIAS;NATURGY;FIJO;PLAN FIJO LUZ 3.0 SUPRA;3.0TD;-;0,040409 €;0,034701 €;0,013065 €;0,012111 €;0,009587 €;0,007583 €;0,236400 €;0,224100 €;0,201500 €;0,187400 €;0,178500 €;0,165000 €
CANARIASNATURGYFIJOPLAN FIJO LUZ 6.16.1TD-;CANARIAS;NATURGY;FIJO;PLAN FIJO LUZ 6.1;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,197900 €;0,188600 €;0,173100 €;0,162400 €;0,153400 €;0,141600 €
CANARIASNATURGYFIJOPLAN FIJO LUZ 6.1 ONE6.1TD-;CANARIAS;NATURGY;FIJO;PLAN FIJO LUZ 6.1 ONE;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,191900 €;0,182600 €;0,167100 €;0,156400 €;0,147400 €;0,135600 €
CANARIASNATURGYFIJOPLAN FIJO LUZ 6.1 SUPRA6.1TD-;CANARIAS;NATURGY;FIJO;PLAN FIJO LUZ 6.1 SUPRA;6.1TD;-;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,209900 €;0,200600 €;0,185100 €;0,174400 €;0,165400 €;0,153600 €
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
PENINSULAPLENITUDEFIJOFACIL MILAN2.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL MILAN;2.0TD;-;0,082641 €;0,036009 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,238867 €;0,238867 €;0,238867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOFACIL NAPOLES 2.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL NAPOLES ;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,216867 €;0,216867 €;0,216867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOFACIL ROMA 2.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL ROMA ;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,223867 €;0,223867 €;0,223867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOFACIL VENECIA2.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL VENECIA;2.0TD;-;0,082641 €;0,036009 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,233867 €;0,233867 €;0,233867 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOMILAN2.0TD-;PENINSULA;PLENITUDE;FIJO;MILAN;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,298105 €;0,237959 €;0,214542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJONAPOLES2.0TD-;PENINSULA;PLENITUDE;FIJO;NAPOLES;2.0TD;-;0,071682 €;0,014091 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,290105 €;0,229959 €;0,206542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOROMA2.0TD-;PENINSULA;PLENITUDE;FIJO;ROMA;2.0TD;-;0,071682 €;0,014091 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,293105 €;0,232959 €;0,209542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOVENECIA2.0TD-;PENINSULA;PLENITUDE;FIJO;VENECIA;2.0TD;-;0,082641 €;0,030529 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,295105 €;0,234959 €;0,211542 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAPLENITUDEFIJOFACIL MILAN3.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL MILAN;3.0TD;-;0,039562 €;0,030486 €;0,019516 €;0,017089 €;0,017966 €;0,015837 €;0,360876 €;0,360876 €;0,360876 €;0,360876 €;0,360876 €;0,360876 €
PENINSULAPLENITUDEFIJOFACIL NAPOLES 3.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL NAPOLES ;3.0TD;-;0,039562 €;0,030486 €;0,014036 €;0,017089 €;0,012487 €;0,010358 €;0,330876 €;0,330876 €;0,330876 €;0,330876 €;0,330876 €;0,330876 €
PENINSULAPLENITUDEFIJOFACIL ROMA 3.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL ROMA ;3.0TD;-;0,039562 €;0,030486 €;0,019516 €;0,017089 €;0,017966 €;0,015837 €;0,340876 €;0,340876 €;0,340876 €;0,340876 €;0,340876 €;0,340876 €
PENINSULAPLENITUDEFIJOFACIL VENECIA3.0TD-;PENINSULA;PLENITUDE;FIJO;FACIL VENECIA;3.0TD;-;0,039562 €;0,030486 €;0,019516 €;0,017089 €;0,017966 €;0,015837 €;0,355876 €;0,355876 €;0,355876 €;0,355876 €;0,355876 €;0,355876 €
PENINSULAPLENITUDEFIJOMILAN3.0TD-;PENINSULA;PLENITUDE;FIJO;MILAN;3.0TD;-;0,047781 €;0,038705 €;0,022256 €;0,019829 €;0,015226 €;0,013097 €;0,391576 €;0,372772 €;0,340564 €;0,334917 €;0,316966 €;0,333606 €
